name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),140455.00,0.001360,None,0.00,0.000001,10,41
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),158239.00,0.001553,None,0.00,0.000000,12,41
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),184436.00,0.001627,None,0.00,0.000001,14,41
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),180273.00,0.001534,None,0.00,0.000002,16,41
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),212733.00,0.001612,None,0.00,0.000001,18,41
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),217577.00,0.001622,None,0.00,0.000001,20,41
instances/small/d657.tsp,657,Random Nearest Neighbor (RNN),158574.00,0.007744,None,0.00,0.000002,10,42
instances/small/d657.tsp,657,Random Nearest Neighbor (RNN),177486.00,0.008315,None,0.00,0.000003,12,42
instances/small/d657.tsp,657,Random Nearest Neighbor (RNN),199856.00,0.007386,None,0.00,0.000001,14,42
instances/small/d657.tsp,657,Random Nearest Neighbor (RNN),209520.00,0.007582,None,0.00,0.000001,16,42
instances/small/d657.tsp,657,Random Nearest Neighbor (RNN),237019.00,0.007710,None,0.00,0.000001,18,42
