name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),706.00,0.000122,None,0.00,0.000000,14,27
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),678.00,0.000124,None,0.00,0.000002,16,27
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),723.00,0.000127,None,0.00,0.000000,18,27
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),760.00,0.000123,None,0.00,0.000001,20,27
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),626.00,0.000124,None,0.00,0.000001,10,28
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),603.00,0.000135,None,0.00,0.000002,12,28
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),670.00,0.000105,None,0.00,0.000001,14,28
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),622.00,0.000106,None,0.00,0.000001,16,28
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),681.00,0.000111,None,0.00,0.000002,18,28
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),684.00,0.000111,None,0.00,0.000001,20,28
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),560.00,0.000110,None,0.00,0.000000,10,29
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),568.00,0.000106,None,0.00,0.000001,12,29
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),599.00,0.000108,None,0.00,0.000001,14,29
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),619.00,0.000108,None,0.00,0.000001,16,29
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),651.00,0.000109,None,0.00,0.000001,18,29
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),775.00,0.000110,None,0.00,0.000001,20,29
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),589.00,0.000123,None,0.00,0.000000,10,30
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),676.00,0.000149,None,0.00,0.000001,12,30
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),646.00,0.000122,None,0.00,0.000001,14,30
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),625.00,0.000110,None,0.00,0.000000,16,30
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),719.00,0.000110,None,0.00,0.000002,18,30
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),643.00,0.000113,None,0.00,0.000001,20,30
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),584.00,0.000109,None,0.00,0.000001,10,31
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),595.00,0.000107,None,0.00,0.000001,12,31
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),574.00,0.000121,None,0.00,0.000000,14,31
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),653.00,0.000109,None,0.00,0.000000,16,31
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),603.00,0.000114,None,0.00,0.000002,18,31
instances/small/eil51.tsp,51,Random Double-sided nearest neighbor (RDSNN),653.00,0.000113,None,0.00,0.000002,20,31
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),128512.00,0.002625,None,0.00,0.000000,10,32
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),152903.00,0.002942,None,0.00,0.000001,12,32
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),155591.00,0.003262,None,0.00,0.000002,14,32
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),167298.00,0.003069,None,0.00,0.000002,16,32
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),189258.00,0.003304,None,0.00,0.000002,18,32
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),182235.00,0.003041,None,0.00,0.000000,20,32
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),130830.00,0.002912,None,0.00,0.000002,10,33
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),142594.00,0.002899,None,0.00,0.000001,12,33
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),155215.00,0.002495,None,0.00,0.000001,14,33
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),168644.00,0.003219,None,0.00,0.000002,16,33
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),186542.00,0.002928,None,0.00,0.000001,18,33
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),175933.00,0.003293,None,0.00,0.000001,20,33
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),135525.00,0.002931,None,0.00,0.000001,10,34
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),142682.00,0.002438,None,0.00,0.000000,12,34
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),156938.00,0.002776,None,0.00,0.000001,14,34
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),166423.00,0.002996,None,0.00,0.000001,16,34
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),176171.00,0.002943,None,0.00,0.000001,18,34
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),184752.00,0.003103,None,0.00,0.000002,20,34
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),140038.00,0.002593,None,0.00,0.000002,10,35
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),144785.00,0.003034,None,0.00,0.000002,12,35
