name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12527498.00,12.065179,None,0.00,0.000000,20,37
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6789556.00,11.447847,None,0.00,0.000003,10,38
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),7984900.00,11.763140,None,0.00,0.000001,12,38
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9070516.00,11.909303,None,0.00,0.000002,14,38
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10260246.00,11.963144,None,0.00,0.000001,16,38
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11440226.00,12.079304,None,0.00,0.000003,18,38
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12529910.00,12.036761,None,0.00,0.000001,20,38
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6787924.00,11.729154,None,0.00,0.000002,10,39
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),7985240.00,11.817967,None,0.00,0.000001,12,39
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9110817.00,11.839904,None,0.00,0.000002,14,39
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10286714.00,11.830571,None,0.00,0.000001,16,39
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11485557.00,12.040366,None,0.00,0.000002,18,39
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12509293.00,12.123832,None,0.00,0.000001,20,39
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6813003.00,11.563814,None,0.00,0.000002,10,40
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),8015800.00,11.809377,None,0.00,0.000001,12,40
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9130817.00,11.901419,None,0.00,0.000001,14,40
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10295918.00,11.918421,None,0.00,0.000002,16,40
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11334646.00,11.990895,None,0.00,0.000002,18,40
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12427094.00,12.071451,None,0.00,0.000001,20,40
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6783674.00,11.559473,None,0.00,0.000002,10,41
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),7937448.00,11.754850,None,0.00,0.000001,12,41
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9118217.00,11.913350,None,0.00,0.000002,14,41
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10306675.00,11.955486,None,0.00,0.000001,16,41
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11456321.00,12.034597,None,0.00,0.000001,18,41
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12478565.00,12.027009,None,0.00,0.000001,20,41
